ano,estado,municipio,diasemchuva,precipitacao,riscofogo,frp,fococalor,indrisco,indriscocat,IPS Amazônia,Media IPS,Ranking IPS,Necessidades Humanas Básicas,Fundamentos para o Bem-Estar,Oportunidades,Nutrição e cuidados médicos básicos,Água e saneamento,Moradia,Segurança pessoal,Acesso ao conhecimento básico,Acesso à informação e comunicação,Saúde e bem-estar,Qualidade do meio ambiente,Direitos individuais,Liberdade individual e de escolha,Tolerância e inclusão,Acesso à educação superior,Mortalidade infantil até 5 anos,Mortalidade materna,Mortalidade por desnutrição,Mortalidade por doenças infecciosas,Subnutrição,Abastecimento de água,Esgotamento sanitário,Índice de atendimento de agua,Coleta de lixo,Moradias com iluminação adequada,Moradias com parede adequada,Moradias com piso adequado,Assassinatos de jovens,Assassinatos de jovens Taxa,Homicídios,Homicídios Taxa,Mortes por acidente no trânsito,Abandono escolar ensino fundamental,Distorção idade-série ensino fundamental,Distorção idade-série ensino médio,Qualidade da educação Ideb ensino fundamental,Reprovação escolar ensino fundamental,Densidade internet banda-larga,Densidade telefonia fixa,Densidade telefonia movel,Densidade TV por assinatura,Mortalidade por diabetes mellitus,Mortalidade por câncer,Mortalidade por doenças circulatórias,Mortalidade por doenças respiratórias,Mortalidade por suicídios,Áreas Protegidas,Desmatamento acumulado,Desmatamento recente,Emissões CO2,Focos de calor por habitantes,Diversidade Partidária,Transporte Público,"Acesso à cultura, esporte e lazer",Gravidez na infância e adolescência,Trabalho Infantil,Vulnerabilidade familiar,Violência contra indígenas,Violência contra indígenas Taxa,Violência contra mulheres,Violência infantil,Violência infantil Taxa,Empregos ensino superior,Mulheres com empregos ensino superior
2014,AMAPA,OIAPOQUE,1.0,0.13,0.15,0.0,915,142.15,Q3,53.92,54.45,413,57.11,62.5,42.16,93.93,27.39,65.29,41.84,43.97,15.41,94.04,96.57,23.86,65.21,76.87,2.69,18.9,2.03,0.0,11.27,2.92,12.94,42.34,7.77,63.97,75.59,78.55,46.94,43.97,6.0,35.42,5.0,4.04,4.4,35.7,64.5,3.3,10.2,2.33,15.1,62.58,15.37,11.27,22.53,33.8,3.76,3.76,96.95,0.94,4.57,15.59,8.96,72.73,1.06,4.0,26.47,303.16,23.06,0.0,1.0,130.15,11.65,2.0,4.02,2.45
2014,AMAPA,PEDRA BRANCA DO AMAPARI,0.7,0.53,0.27,0.0,182,50.22,Q2,54.15,54.45,392,56.95,62.73,42.77,90.0,30.18,60.26,47.35,54.09,10.1,93.02,93.73,29.72,63.0,72.6,5.74,36.5,3.58,0.0,8.67,6.44,18.25,29.2,4.28,66.29,49.57,81.09,49.37,35.57,5.0,33.7,5.0,4.92,1.9,33.8,53.9,3.65,7.8,4.03,7.56,36.13,10.65,12.55,12.55,12.55,14.15,10.7,86.81,2.61,3.56,20.58,5.85,88.89,1.72,3.0,25.55,319.42,27.37,1.12,2.0,96.39,20.53,2.0,11.41,3.58
2014,AMAPA,PORTO GRANDE,1.7,0.41,0.25,0.0,264,69.94,Q2,50.91,54.45,642,56.6,58.99,37.13,93.01,25.11,78.42,29.87,57.87,10.62,87.17,80.3,25.4,62.23,49.29,11.59,21.08,0.0,5.8,9.31,4.44,13.22,50.32,4.18,66.29,79.16,96.37,71.72,56.38,6.0,47.67,6.0,32.03,2.3,26.3,34.1,3.4,11.5,2.82,7.75,44.43,10.97,18.62,51.2,32.58,32.58,4.65,42.52,8.4,1.87,19.63,3.37,77.78,1.04,3.0,29.04,220.51,23.19,0.0,1.0,300.0,117.15,3.0,16.52,11.05
2014,AMAPA,PRACUUBA,1.5,0.15,0.29,0.0,400,118.6,Q3,49.61,54.45,713,45.65,57.44,45.73,96.61,15.16,30.56,40.29,42.61,6.43,91.49,89.24,28.36,52.6,100.0,1.98,12.66,0.0,0.0,0.0,4.86,23.17,36.42,22.14,23.44,56.72,31.82,11.58,60.4,6.0,21.64,5.0,13.35,4.3,26.5,40.2,3.1,16.7,0.84,3.56,35.22,5.35,20.03,25.23,40.06,20.03,0.0,73.2,1.65,3.97,25.81,12.16,88.89,0.68,2.0,30.56,866.17,30.56,0.0,1.0,0.0,0.0,1.0,2.95,1.82
2014,AMAPA,SANTANA,1.0,0.2,0.29,0.0,226,67.46,Q2,57.81,54.45,135,64.39,59.91,49.14,93.57,40.96,81.95,41.06,64.1,21.78,84.46,69.32,23.87,71.71,89.89,11.09,17.66,0.42,0.84,15.88,3.69,69.37,53.87,47.24,90.8,83.07,92.62,66.93,67.92,6.0,28.81,5.0,8.69,2.4,22.7,29.2,3.95,8.9,7.92,24.11,73.33,14.88,24.25,45.15,57.69,38.46,9.2,0.07,4.46,1.14,9.49,0.51,69.23,1.88,6.0,25.9,68.04,23.38,0.0,1.0,14.18,8.48,2.0,16.04,10.44
2014,AMAPA,SERRA DO NAVIO,0.4,0.54,0.37,0.0,28,10.58,Q1,60.93,54.45,43,70.49,66.89,45.41,96.01,60.11,70.37,55.47,66.08,15.49,88.24,97.74,22.23,58.82,100.0,0.59,13.7,0.0,0.0,0.0,5.98,59.45,32.44,39.28,79.53,50.26,91.86,65.09,24.4,5.0,12.56,4.0,0.0,1.3,17.5,47.5,3.8,7.9,5.58,14.33,57.32,12.02,18.85,18.85,37.69,56.54,0.0,96.33,0.87,1.14,29.04,2.31,66.67,1.24,2.0,19.18,1105.48,21.92,0.0,1.0,0.0,0.0,1.0,1.44,0.21
2014,AMAPA,TARTARUGALZINHO,2.3,0.34,0.32,0.0,1194,397.54,Q4,53.31,54.45,460,57.47,57.07,45.39,86.93,24.07,66.71,52.17,49.8,8.6,94.6,75.26,21.4,55.19,100.0,4.96,17.06,10.24,15.41,5.93,5.26,26.11,48.62,15.89,43.36,76.11,77.35,65.51,16.25,4.0,22.34,5.0,9.89,3.2,32.2,37.6,3.2,14.5,3.68,7.15,33.75,5.26,11.87,12.02,5.93,23.73,0.0,26.49,4.55,2.22,25.06,15.53,66.67,0.61,2.0,27.3,575.31,45.39,0.0,1.0,0.0,0.0,1.0,9.35,3.39
2014,AMAPA,VITORIA DO JARI,0.8,0.54,0.27,0.0,155,43.05,Q2,55.31,54.45,300,66.31,55.15,44.49,94.09,37.81,72.91,60.41,44.38,5.52,92.76,77.93,24.41,58.46,95.09,0.0,10.95,0.0,6.41,6.41,5.6,78.28,4.48,32.66,75.88,76.03,92.49,53.06,15.5,4.0,12.38,4.0,4.27,4.3,39.7,54.8,3.55,11.8,0.28,2.59,33.59,4.29,14.09,19.22,25.63,12.82,6.41,33.93,8.34,1.06,25.64,3.57,77.78,0.28,2.0,32.12,184.46,23.72,0.0,1.0,43.74,0.0,1.0,0.0,0.0
2014,AMAZONAS,ALVARAES,0.8,0.98,0.03,0.0,295,12.05,Q1,51.77,54.45,580,64.17,54.35,36.81,91.16,30.96,80.54,54.03,31.78,7.09,94.69,83.82,17.42,46.23,81.4,2.17,19.48,2.89,6.31,14.05,4.1,47.02,28.08,14.2,45.74,88.71,95.07,84.84,23.64,5.0,13.26,4.0,8.62,7.9,42.4,68.2,4.2,14.1,0.35,2.69,43.76,6.15,12.61,12.61,31.53,12.61,0.0,54.39,5.57,2.38,8.6,10.55,55.56,0.2,1.0,38.96,199.66,66.56,0.0,1.0,13.97,123.25,3.0,3.39,1.89
2014,AMAZONAS,AMATURA,0.3,0.27,0.0,0.0,45,0.65,Q1,51.5,54.45,598,71.89,54.12,28.5,82.8,48.48,78.2,78.09,45.16,4.64,83.51,83.18,13.85,55.84,33.16,11.14,49.24,4.13,8.82,35.3,4.55,57.56,20.3,51.37,43.76,77.73,97.66,85.9,0.0,1.0,16.56,4.0,0.0,1.0,39.6,64.1,3.5,15.9,0.43,2.64,31.43,0.16,8.82,35.3,70.6,17.65,35.3,45.05,2.33,0.18,9.49,0.77,44.44,0.09,3.0,30.68,290.86,58.71,7.19,3.0,300.0,77.16,3.0,19.54,8.46
2014,AMAZONAS,ANAMA,1.8,0.02,0.16,0.0,65,11.05,Q1,57.22,54.45,163,73.73,56.93,41.01,87.85,36.27,78.11,92.7,63.17,3.52,92.49,68.53,28.12,53.0,78.91,4.01,29.85,4.72,9.29,15.07,5.01,43.11,5.68,42.8,42.38,84.65,95.6,82.14,0.0,1.0,3.1,2.0,0.0,3.7,23.6,45.5,4.15,6.0,0.42,2.31,11.08,7.87,7.54,22.61,22.61,15.07,9.29,0.08,8.08,0.98,12.32,1.12,88.89,0.5,2.0,37.26,427.13,24.53,0.0,1.0,36.11,48.33,3.0,6.26,3.51
2014,AMAZONAS,ANORI,1.0,0.33,0.08,0.0,52,4.92,Q1,57.43,54.45,154,73.23,58.07,40.99,91.8,65.81,59.91,75.4,52.69,3.2,89.22,87.19,19.87,50.21,90.23,3.67,18.73,0.0,4.87,19.48,4.6,76.16,38.62,66.81,49.82,88.17,68.81,35.13,19.01,4.0,1.62,2.0,1.95,6.7,30.9,46.9,4.05,10.2,0.43,2.92,12.43,4.09,9.74,48.69,63.3,14.61,4.87,60.05,1.36,2.38,5.49,0.54,63.64,0.16,2.0,34.08,814.19,35.21,0.0,1.0,11.14,15.08,2.0,5.21,3.51
2014,AMAZONAS,APUI,2.3,0.28,0.35,0.0,3903,1387.73,Q4,51.79,54.45,578,53.64,58.88,42.85,94.45,12.12,64.27,43.72,57.78,8.27,89.68,79.79,18.99,55.69,90.29,6.43,17.94,0.0,0.0,10.33,4.52,11.44,11.65,13.1,51.47,68.42,77.32,58.88,22.05,5.0,35.44,5.0,26.67,5.0,27.4,45.1,4.95,8.8,1.33,7.86,36.35,6.57,8.52,37.07,74.13,9.27,9.27,62.96,3.7,11.95,196.14,21.9,55.56,1.38,2.0,37.22,154.11,22.42,0.0,1.0,10.66,17.72,2.0,8.69,6.42
2014,AMAZONAS,ATALAIA DO NORTE,0.7,0.23,0.02,0.0,70,2.4,Q1,52.79,54.45,499,56.86,56.42,45.08,81.55,40.7,44.19,60.99,40.3,4.86,83.95,96.57,25.35,63.96,82.08,8.91,39.08,2.3,10.29,56.59,3.63,56.02,20.13,33.02,33.24,59.59,47.06,35.77,24.43,5.0,8.57,3.0,10.67,3.6,58.9,67.0,3.35,7.6,0.27,3.66,22.68,5.98,12.56,10.29,36.01,41.16,36.01,90.3,0.31,1.2,6.21,0.87,81.82,0.06,4.0,30.34,167.38,22.99,0.16,2.0,11.93,15.13,2.0,15.4,6.91
2014,AMAZONAS,AUTAZES,1.4,0.22,0.16,0.0,849,146.79,Q3,52.12,54.45,554,60.12,52.8,43.44,91.02,20.21,68.99,60.24,47.26,7.44,89.4,67.1,26.94,52.17,90.82,3.8,15.71,1.05,7.73,15.45,6.26,19.88,26.42,17.69,47.54,56.16,94.05,74.55,14.62,4.0,10.3,4.0,5.29,5.7,33.6,60.2,3.8,9.1,0.12,3.16,38.86,11.28,7.73,43.78,64.38,20.6,3.9,7.09,16.72,3.01,45.5,7.73,84.62,0.61,3.0,33.51,254.86,75.18,0.0,1.0,5.91,7.59,2.0,5.45,3.61
2014,AMAZONAS,BARCELOS,1.0,0.56,0.04,0.0,125,5.75,Q1,55.01,54.45,329,66.79,58.8,39.44,91.49,50.9,78.67,46.09,53.4,5.37,92.85,83.59,25.33,50.9,78.84,2.69,28.64,4.76,7.61,7.31,0.48,77.81,12.43,38.5,73.4,79.06,88.39,74.22,18.51,4.0,45.87,6.0,2.57,5.3,38.0,52.5,4.4,3.9,0.19,4.15,22.13,8.64,6.37,10.96,54.82,14.62,7.59,46.84,0.17,2.0,10.94,0.63,81.82,0.04,2.0,37.71,518.2,32.22,0.95,2.0,40.79,36.52,2.0,3.7,2.64
2014,AMAZONAS,BENJAMIN CONSTANT,0.4,0.63,0.01,0.0,54,1.14,Q1,53.32,54.45,459,64.98,59.4,35.59,87.73,41.8,76.36,54.04,51.38,6.86,85.09,94.25,26.45,68.63,41.21,6.08,22.28,1.86,2.38,42.84,3.64,50.25,22.84,41.11,53.0,85.03,94.72,69.8,25.34,5.0,17.94,4.0,8.57,7.8,25.6,39.6,3.5,8.6,0.34,3.62,34.2,9.67,14.28,33.32,80.91,30.94,16.66,83.27,2.01,1.24,2.26,0.43,84.62,0.23,5.0,27.02,144.82,20.71,3.08,3.0,228.27,97.66,3.0,8.67,5.79
2014,AMAZONAS,BERURI,0.8,0.43,0.05,0.0,156,9.96,Q1,55.63,54.45,271,72.93,51.28,42.67,90.03,50.79,69.84,81.04,29.99,4.12,91.27,79.74,26.85,56.34,87.44,0.05,14.34,3.51,5.19,20.77,5.63,50.81,32.8,59.14,39.1,64.59,90.22,78.56,7.69,3.0,5.86,2.0,2.06,10.9,42.9,67.6,4.5,11.6,0.64,2.43,13.56,8.87,5.19,25.96,67.5,15.58,6.32,35.39,1.36,2.45,11.85,1.96,77.78,2.14,0.0,30.33,168.5,18.03,0.0,1.0,36.07,13.6,2.0,0.06,0.06
2014,AMAZONAS,BOA VISTA DO RAMOS,1.1,0.45,0.12,0.0,211,27.81,Q1,56.78,54.45,185,71.25,54.59,44.51,91.39,56.01,76.78,60.82,54.92,5.36,90.03,68.05,27.54,50.35,97.17,2.97,27.44,0.0,6.39,15.97,3.58,64.02,33.66,57.39,49.27,77.05,94.58,80.61,20.29,5.0,7.81,3.0,11.71,4.2,26.8,56.7,4.1,4.9,0.29,1.4,32.45,6.11,5.32,26.62,79.87,21.3,6.53,0.0,8.04,1.33,20.54,3.92,88.89,0.06,2.0,33.84,475.96,57.32,0.0,1.0,25.18,0.0,1.0,4.12,2.9
2014,AMAZONAS,BOCA DO ACRE,1.1,0.3,0.2,0.0,1817,373.07,Q4,56.36,54.45,212,64.32,60.0,44.77,93.11,50.68,73.03,40.47,69.27,7.07,90.44,73.21,17.25,52.75,99.29,9.78,12.26,0.0,2.94,14.72,6.19,60.25,19.55,54.39,56.59,72.72,88.1,72.28,58.62,6.0,21.04,5.0,12.21,2.7,25.8,43.1,4.75,2.2,0.39,4.18,42.33,4.42,5.89,32.38,58.87,26.49,2.94,32.63,10.22,7.12,85.0,17.84,54.55,0.3,2.0,40.87,87.34,31.61,0.0,1.0,6.37,0.0,1.0,14.96,8.72
2014,AMAZONAS,BORBA,1.2,0.5,0.13,0.0,338,48.38,Q2,54.73,54.45,350,69.19,56.91,38.1,92.96,67.27,62.25,54.28,49.03,6.02,89.12,83.47,27.63,58.57,64.41,1.77,18.28,1.39,4.93,7.4,5.04,61.57,17.1,97.04,57.71,70.71,91.16,35.4,21.17,5.0,11.93,4.0,7.11,6.1,36.3,51.3,4.0,6.1,0.3,3.93,29.88,7.3,14.79,27.12,71.49,29.58,2.47,47.23,1.21,1.27,17.55,2.26,88.89,0.13,3.0,32.07,252.72,34.18,0.25,2.0,93.49,63.71,3.0,2.53,1.68
2014,AMAZONAS,CAAPIRANGA,1.7,0.18,0.2,0.0,233,48.73,Q2,53.39,54.45,454,65.03,49.7,45.44,90.53,33.38,68.7,67.5,33.9,3.14,92.71,69.07,21.57,57.0,89.51,13.69,14.71,4.93,8.98,7.77,5.8,29.07,50.13,30.44,36.78,80.72,82.99,68.0,19.2,4.0,8.13,3.0,5.54,13.0,41.2,52.4,3.4,10.7,0.44,1.48,15.42,4.1,7.77,23.3,31.06,12.19,7.77,0.0,2.61,0.87,31.18,4.75,66.67,0.74,3.0,36.76,151.63,30.39,0.0,1.0,17.58,23.13,2.0,20.14,12.69
2014,AMAZONAS,CANUTAMA,1.0,0.36,0.16,0.0,1137,195.87,Q3,57.56,54.45,148,79.68,50.69,42.3,90.96,58.84,84.26,84.68,23.94,4.3,87.94,86.6,24.12,62.32,81.38,1.37,17.32,4.33,6.85,12.94,3.78,79.61,7.91,59.15,68.47,89.86,93.78,82.31,0.0,1.0,6.47,3.0,4.31,11.6,41.3,65.2,3.0,19.1,0.33,3.06,21.54,4.33,6.95,12.94,90.61,58.25,0.0,74.13,3.1,9.42,81.25,12.61,77.78,0.07,4.0,29.87,358.14,25.11,0.0,1.0,90.04,22.21,2.0,2.34,1.07
2014,AMAZONAS,CARAUARI,0.8,0.23,0.02,0.0,113,3.83,Q1,56.14,54.45,234,69.77,61.92,36.74,88.94,64.51,76.22,49.42,58.1,7.78,92.77,89.03,16.95,54.18,73.66,2.16,31.91,3.04,3.56,17.81,5.58,62.88,32.16,81.41,61.39,83.54,84.83,72.85,42.63,6.0,19.44,4.0,2.37,2.1,31.5,43.2,4.9,10.1,0.33,11.18,33.49,2.7,3.56,24.93,67.67,7.12,5.02,64.79,1.11,0.89,5.24,1.17,54.55,0.07,3.0,37.54,517.85,24.01,3.15,3.0,15.13,19.52,2.0,3.33,1.92
2014,AMAZONAS,CAREIRO,0.9,0.24,0.11,0.0,538,62.28,Q2,50.23,54.45,682,61.4,52.23,37.06,96.34,28.88,67.73,52.66,45.85,5.27,91.07,66.75,27.44,53.27,58.93,8.61,4.22,0.0,4.49,2.67,4.63,27.3,12.84,38.13,36.59,63.09,95.13,70.72,34.28,5.0,17.25,4.0,16.87,6.7,34.9,54.6,3.85,10.1,0.25,1.75,28.42,7.79,13.37,34.77,45.47,16.05,2.67,2.39,18.38,0.52,26.34,4.01,76.92,2.78,1.0,29.75,97.19,63.92,3.47,3.0,70.42,94.12,3.0,12.55,8.04
2014,AMAZONAS,CAREIRO DA VARZEA,0.8,0.42,0.16,0.0,378,62.98,Q2,54.31,54.45,380,63.32,52.75,46.85,93.11,13.32,54.92,91.95,49.23,2.64,92.68,66.43,25.56,55.12,100.0,6.73,19.23,4.81,0.0,3.38,4.78,19.92,13.15,5.97,4.65,62.46,75.92,64.81,0.0,1.0,1.13,2.0,4.51,4.2,40.1,50.6,3.85,8.3,0.15,0.87,14.46,3.71,3.38,27.03,43.93,10.14,7.47,3.6,20.2,2.15,23.38,2.1,72.73,2.34,2.0,28.85,135.84,67.31,0.0,1.0,0.0,0.0,1.0,10.2,6.07
2014,AMAZONAS,COARI,1.1,1.03,0.07,0.0,393,32.63,Q2,53.91,54.45,415,59.89,56.26,45.59,90.79,33.17,74.32,41.28,47.1,17.18,88.35,72.43,18.81,63.02,89.15,11.37,24.65,1.17,4.18,18.99,4.54,27.7,54.51,29.4,65.89,69.95,96.06,66.69,58.63,6.0,31.24,5.0,7.4,5.9,35.2,56.3,3.85,8.5,0.37,6.44,113.24,11.57,7.12,47.47,73.57,27.29,2.37,8.56,1.33,1.09,5.97,1.76,60.0,0.21,4.0,33.1,57.31,24.24,0.0,1.0,20.76,17.78,2.0,18.77,9.33
2014,AMAZONAS,CODAJAS,1.3,0.12,0.05,0.0,92,5.32,Q1,55.92,54.45,253,68.35,52.79,46.62,93.59,43.11,74.96,61.72,46.26,3.43,88.19,73.3,25.48,64.03,90.58,6.38,7.04,0.0,10.73,10.68,4.07,63.33,8.85,36.29,58.55,73.13,89.54,75.9,21.53,5.0,9.69,3.0,6.33,6.2,36.5,49.2,3.85,11.3,0.27,2.18,15.23,5.17,7.12,49.82,53.38,24.91,7.12,12.21,1.41,1.78,7.86,0.97,81.82,0.15,5.0,34.27,131.52,21.83,0.0,1.0,8.04,11.26,2.0,10.44,5.3
2014,AMAZONAS,EIRUNEPE,1.3,0.35,0.07,0.0,176,14.86,Q1,48.92,54.45,728,56.33,59.23,31.21,83.65,37.67,63.78,40.21,55.64,5.88,86.58,88.82,17.09,58.01,46.64,3.11,35.21,2.37,11.31,34.44,7.59,39.63,22.35,42.6,31.91,69.45,79.2,67.65,70.1,6.0,31.25,5.0,13.82,3.0,33.4,37.4,4.4,8.5,0.42,5.46,34.04,0.82,11.48,28.7,80.37,34.44,11.48,66.18,2.42,1.49,9.45,2.45,54.55,0.18,2.0,30.99,112.89,37.09,29.58,5.0,112.09,31.35,2.0,4.91,2.68
2014,AMAZONAS,ENVIRA,1.2,0.13,0.08,0.0,353,31.53,Q1,50.36,54.45,675,63.66,52.05,35.39,86.7,30.75,76.35,60.84,44.23,4.69,89.13,70.13,22.76,66.18,40.99,11.62,31.09,2.59,12.02,23.57,5.06,14.78,11.27,57.81,70.31,66.84,90.94,77.15,18.35,4.0,10.44,4.0,1.69,6.5,40.1,37.5,4.55,10.1,0.2,3.05,31.51,0.33,10.17,35.59,35.59,25.42,10.17,10.87,3.64,7.65,19.17,5.37,72.73,0.22,6.0,32.64,221.34,23.06,14.29,4.0,158.41,42.6,3.0,16.39,11.18
2014,AMAZONAS,FONTE BOA,0.4,0.99,0.01,0.0,42,0.82,Q1,56.84,54.45,182,72.4,53.39,44.72,92.28,71.46,66.48,59.36,35.96,8.08,80.59,88.93,25.28,58.1,57.92,37.6,16.5,1.91,10.79,5.49,4.29,71.68,37.92,86.83,36.15,69.2,81.09,72.5,10.81,4.0,10.58,4.0,10.58,8.0,35.7,54.5,3.0,13.2,0.38,4.35,42.0,10.15,27.44,43.91,93.3,54.88,10.98,65.35,0.83,1.93,8.24,0.69,81.82,0.0,4.0,35.81,93.05,46.04,1.13,2.0,151.29,86.75,3.0,59.36,32.45
2014,AMAZONAS,GUAJARA,1.4,0.14,0.12,0.0,213,27.33,Q1,55.89,54.45,255,66.55,53.1,48.01,93.11,35.24,75.09,62.77,47.89,5.41,89.95,69.16,27.97,57.44,98.48,8.16,14.04,0.0,6.09,6.09,7.33,33.4,4.98,51.41,46.12,66.85,95.41,85.28,22.42,5.0,6.66,3.0,0.0,7.3,32.8,42.9,3.55,7.3,4.79,1.42,13.15,7.36,12.18,12.18,36.55,42.64,6.09,4.12,6.04,2.0,25.95,6.61,88.89,0.39,3.0,32.87,500.05,22.75,0.0,1.0,13.51,0.0,1.0,10.86,8.23
2014,AMAZONAS,HUMAITA,1.4,0.52,0.21,0.0,922,200.12,Q3,58.89,54.45,93,71.54,61.94,43.18,94.1,60.05,72.74,59.29,50.53,25.98,86.77,84.5,26.82,56.3,82.47,7.13,12.37,1.03,5.56,1.85,6.23,70.35,23.55,65.44,68.31,74.18,91.22,60.0,13.83,4.0,18.8,4.0,11.03,5.9,35.2,48.7,4.3,6.6,0.63,7.32,187.55,10.56,5.56,38.89,87.04,38.89,5.88,55.94,2.19,4.56,28.67,3.89,84.62,0.52,3.0,31.13,512.71,38.66,0.55,2.0,8.49,18.62,2.0,10.05,6.87
2014,AMAZONAS,IPIXUNA,1.0,0.27,0.06,0.0,194,14.24,Q1,53.89,54.45,417,67.35,52.51,41.79,86.65,42.0,48.07,92.7,33.78,3.5,95.76,77.01,14.19,58.44,90.16,4.38,46.8,2.28,17.28,7.72,4.23,50.63,10.59,46.9,30.25,69.04,47.83,41.73,0.0,1.0,2.57,2.0,0.0,4.9,44.0,57.4,3.6,19.0,1.89,1.41,15.37,2.54,3.46,3.46,6.91,20.74,4.37,30.95,1.85,6.22,17.15,3.23,45.45,0.11,2.0,30.54,0.0,43.35,2.53,2.0,15.78,0.0,1.0,6.13,4.25
2014,AMAZONAS,IRANDUBA,1.1,0.56,0.13,0.0,105,15.05,Q1,55.56,54.45,279,68.0,53.8,44.87,93.68,58.46,81.53,38.34,42.1,11.1,85.63,76.38,24.89,50.92,88.38,15.28,14.89,1.15,2.1,10.51,4.84,51.51,20.41,84.02,77.17,74.19,97.4,78.38,55.64,6.0,33.4,5.0,25.05,7.7,36.7,59.8,3.55,13.5,2.19,3.85,40.19,24.82,16.82,52.55,73.57,33.63,4.2,36.94,21.9,1.26,12.08,0.92,69.23,2.65,1.0,34.14,103.25,60.48,0.0,1.0,27.69,32.66,2.0,21.15,14.94
2014,AMAZONAS,ITACOATIARA,1.1,0.36,0.11,0.0,644,79.74,Q2,54.89,54.45,339,69.5,55.3,39.87,92.63,66.6,71.93,46.85,57.69,11.15,85.25,67.13,23.04,65.89,41.78,28.78,14.99,0.48,1.0,16.01,6.53,68.42,47.24,73.55,61.76,76.96,90.65,59.65,41.78,6.0,19.74,4.0,17.79,4.2,34.8,50.8,4.3,5.9,0.36,7.1,58.78,12.03,29.01,54.02,59.03,34.02,1.0,3.81,19.35,1.05,16.76,1.94,66.67,1.85,5.0,29.74,69.27,33.32,3.1,3.0,223.27,120.6,3.0,41.5,27.16
2014,AMAZONAS,ITAMARATI,1.2,0.32,0.06,0.0,94,6.94,Q1,53.38,54.45,455,66.21,52.8,41.13,84.58,23.86,57.11,99.3,28.91,6.09,89.42,86.78,29.15,38.14,88.98,8.24,19.23,3.85,12.53,25.35,11.3,36.01,10.08,16.59,21.57,73.23,66.3,59.16,0.0,1.0,0.0,1.0,4.18,9.6,47.1,54.8,3.5,12.6,0.7,4.2,37.81,0.93,0.0,18.77,50.71,37.58,12.68,62.24,0.51,4.84,17.06,4.25,77.78,3.88,1.0,34.23,1223.63,82.69,1.46,2.0,26.32,0.0,1.0,12.68,7.31
2014,AMAZONAS,ITAPIRANGA,1.0,0.21,0.13,0.0,77,10.77,Q1,56.16,54.45,233,73.01,59.29,36.17,88.95,63.9,79.78,59.41,57.31,14.25,85.23,80.35,25.22,57.97,56.52,4.98,5.43,6.49,15.72,15.69,4.05,72.82,41.57,64.25,71.62,81.53,95.05,71.72,54.36,6.0,3.68,2.0,30.05,4.9,28.4,52.4,4.45,7.0,0.65,3.44,54.19,38.38,22.07,22.07,132.39,44.13,0.0,39.26,3.31,1.78,20.57,4.22,77.78,0.9,1.0,27.27,268.53,29.22,28.57,5.0,24.06,13.02,2.0,9.59,3.27
2014,AMAZONAS,JAPURA,0.3,0.92,0.0,0.0,46,0.56,Q1,50.16,54.45,685,62.85,48.22,39.42,82.52,52.21,62.92,53.77,27.18,12.05,69.53,84.11,27.7,48.92,77.9,3.18,27.03,7.04,0.0,61.26,3.26,58.54,34.83,53.16,24.38,68.83,84.05,66.46,31.64,5.0,10.21,4.0,10.21,8.6,47.2,72.4,3.4,13.5,0.88,7.0,78.31,3.09,91.88,91.88,122.51,30.63,13.43,49.35,0.1,1.85,24.06,1.32,88.89,0.18,1.0,30.41,348.72,77.03,0.0,1.0,121.03,34.71,2.0,4.82,2.86
2014,AMAZONAS,JURUA,0.3,0.96,0.01,0.0,48,1.18,Q1,54.57,54.45,362,74.71,48.14,40.88,89.2,39.36,77.95,92.31,21.9,5.35,91.27,74.02,27.87,52.52,76.59,6.52,31.09,0.0,6.99,20.96,5.52,46.64,29.64,35.68,50.42,74.01,96.04,85.23,0.0,1.0,5.83,2.0,2.33,7.0,50.4,70.5,3.0,22.7,0.45,4.08,26.38,5.14,6.99,34.94,41.92,13.97,6.99,15.19,0.78,2.74,7.99,0.81,88.89,0.31,3.0,40.93,522.08,20.21,5.84,3.0,64.87,0.0,1.0,9.92,5.86
2014,AMAZONAS,JUTAI,0.4,0.51,0.02,0.0,102,3.22,Q1,54.73,54.45,349,67.93,53.08,43.19,91.69,53.2,64.8,62.02,27.96,7.03,88.22,89.1,31.89,54.4,80.55,5.92,15.85,1.58,0.0,27.11,3.6,66.57,7.95,59.22,22.96,70.99,82.67,72.81,28.62,5.0,6.78,3.0,4.52,8.3,53.3,75.6,3.4,11.4,0.39,2.44,46.97,4.01,0.0,13.56,47.45,13.56,33.89,66.23,0.34,1.95,17.13,1.04,81.82,5.01,2.0,29.16,5.9,79.71,0.34,2.0,25.52,13.88,2.0,10.72,4.3
2014,AMAZONAS,LABREA,1.4,0.29,0.22,0.0,3668,861.88,Q4,53.34,54.45,457,70.24,56.31,33.49,90.67,54.26,75.79,60.23,42.47,5.62,91.49,85.64,20.75,56.53,51.27,5.4,30.77,2.8,3.89,11.05,4.45,52.96,36.06,64.21,66.53,73.35,96.43,67.88,19.55,4.0,12.14,4.0,5.39,7.0,41.1,57.3,3.65,8.9,0.3,4.34,29.83,4.36,8.84,22.1,55.25,24.31,2.56,74.57,5.17,9.44,125.88,11.39,66.67,0.12,2.0,37.2,140.98,17.06,1.62,2.0,134.68,154.12,4.0,7.85,5.07
